Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
87,tt0073650,2017-03-13,2017-03-13,,Salò o le 120 giornate di Sodoma,https://www.imdb.com/title/tt0073650/,movie,5.9,117,1975,"Drama, Horror, War",49730,1975-11-22,Pier Paolo Pasolini
88,tt0055399,2017-03-13,2017-03-13,,Salvatore Giuliano,https://www.imdb.com/title/tt0055399/,movie,7.4,123,1962,"Crime, Drama, History, Mystery",2586,1962-03-01,Francesco Rosi
89,tt0060802,2017-03-13,2017-03-13,,Ostre sledované vlaky,https://www.imdb.com/title/tt0060802/,movie,7.7,92,1966,"Comedy, Drama, Romance, War",10364,1966-10-16,Jirí Menzel
90,tt0067328,2017-03-13,2017-03-13,,The Last Picture Show,https://www.imdb.com/title/tt0067328/,movie,8.0,118,1971,Drama,38757,1971-10-02,Peter Bogdanovich
91,tt0047528,2017-03-13,2017-03-13,,La strada,https://www.imdb.com/title/tt0047528/,movie,8.0,108,1954,Drama,54124,1954-09-06,Federico Fellini
92,tt0156794,2017-03-13,2017-03-13,,Mia aioniotita kai mia mera,https://www.imdb.com/title/tt0156794/,movie,7.9,137,1998,Drama,9070,1998-05-23,Theodoros Angelopoulos
93,tt0108122,2017-03-13,2017-03-13,,Short Cuts,https://www.imdb.com/title/tt0108122/,movie,7.7,188,1993,"Comedy, Drama",40205,1993-09-04,Robert Altman
94,tt0048452,2017-03-13,2017-03-13,,Ordet,https://www.imdb.com/title/tt0048452/,movie,8.3,126,1955,"Drama, Fantasy",12602,1955-01-10,Carl Theodor Dreyer
95,tt0097123,2017-03-13,2017-03-13,,Crimes and Misdemeanors,https://www.imdb.com/title/tt0097123/,movie,7.9,104,1989,"Comedy, Drama",51416,1989-10-13,Woody Allen
96,tt0043014,2017-03-13,2017-03-13,,Sunset Blvd.,https://www.imdb.com/title/tt0043014/,movie,8.4,110,1950,"Drama, Film-Noir",184857,1950-08-10,Billy Wilder
97,tt0021749,2017-03-13,2017-03-13,,City Lights,https://www.imdb.com/title/tt0021749/,movie,8.5,87,1931,"Comedy, Drama, Romance",152784,1931-01-30,Charles Chaplin
98,tt0111341,2017-03-13,2017-03-13,,Sátántangó,https://www.imdb.com/title/tt0111341/,movie,8.5,450,1994,Drama,8048,1994-02-08,Béla Tarr
99,tt0075314,2017-03-13,2017-03-13,,Taxi Driver,https://www.imdb.com/title/tt0075314/,movie,8.3,114,1976,"Crime, Drama",661587,1976-02-08,Martin Scorsese
100,tt0066491,2017-03-13,2017-03-13,,Tristana,https://www.imdb.com/title/tt0066491/,movie,7.5,99,1970,Drama,9408,1970-03-18,Luis Buñuel
101,tt0346094,2017-03-13,2017-03-13,,Uzak,https://www.imdb.com/title/tt0346094/,movie,7.6,110,2002,Drama,16467,2002-10-31,Nuri Bilge Ceylan
102,tt0095037,2017-03-13,2017-03-13,,"Distant Voices, Still Lives",https://www.imdb.com/title/tt0095037/,movie,7.5,84,1988,"Drama, Music",3280,1988-05-13,Terence Davies
103,tt0104753,2017-03-13,2017-03-13,,The Long Day Closes,https://www.imdb.com/title/tt0104753/,movie,7.4,85,1992,"Biography, Drama",2481,1992-05-13,Terence Davies
104,tt0041959,2017-03-13,2017-03-13,,The Third Man,https://www.imdb.com/title/tt0041959/,movie,8.1,104,1949,"Film-Noir, Mystery, Thriller",148754,1949-05-31,Carol Reed
105,tt0067445,2017-03-13,2017-03-13,,Morte a Venezia,https://www.imdb.com/title/tt0067445/,movie,7.4,130,1971,Drama,17091,1971-03-01,Luchino Visconti
106,tt0099292,2017-03-13,2017-03-13,,The Comfort of Strangers,https://www.imdb.com/title/tt0099292/,movie,6.3,107,1990,"Drama, Thriller",4058,1990-08-31,Paul Schrader
107,tt0110882,2017-03-13,2017-03-13,,Pred dozhdot,https://www.imdb.com/title/tt0110882/,movie,8.0,113,1994,"Drama, War",13073,1994-09-01,Milcho Manchevski
108,tt0118954,2017-03-13,2017-03-13,,Deconstructing Harry,https://www.imdb.com/title/tt0118954/,movie,7.4,96,1997,Comedy,40369,1997-08-27,Woody Allen
109,tt0044741,2017-03-13,2017-03-13,,Ikiru,https://www.imdb.com/title/tt0044741/,movie,8.3,143,1952,Drama,60640,1952-10-09,Akira Kurosawa
110,tt0033467,2017-03-13,2017-03-13,,Citizen Kane,https://www.imdb.com/title/tt0033467/,movie,8.3,119,1941,"Drama, Mystery",372078,1941-05-01,Orson Welles
111,tt0290661,2017-03-13,2017-03-13,,Hundstage,https://www.imdb.com/title/tt0290661/,movie,7.1,121,2001,Drama,5670,2001-09-03,Ulrich Seidl
