Const,Title,Sum
tt0375735,Enduring Love,0.352112676056338
tt2908446,Insurgent,0.351288056206089
tt3012826,La limita de jos a cerului,0.351288056206089
tt3074610,Pelo malo,0.35046728971962615
tt0451079,Horton Hears a Who!,0.35046728971962615
tt0062861,Diabolik,0.34965034965034963
tt0097778,Look Who's Talking,0.34965034965034963
tt1821549,Nebraska,0.34965034965034963
tt0090728,Big Trouble in Little China,0.3488372093023256
tt0295178,Austin Powers in Goldmember,0.3488372093023256
tt1971514,Salvo,0.3488372093023256
tt1935859,Miss Peregrine's Home for Peculiar Children,0.3480278422273782
tt0070022,Electra Glide in Blue,0.3480278422273782
tt3187076,Razredni sovraznik,0.3480278422273782
tt6798784,The Sad Smell of Flesh: El Triste Olor De La Carne,0.3472222222222222
tt2865688,Henri,0.3464203233256351
tt0039251,The Cat Concerto,0.3456221198156682
tt2641152,Penumbra,0.3456221198156682
tt0118998,Doctor Dolittle,0.3448275862068966
tt3074732,Hross í oss,0.3448275862068966
tt0944835,Salt,0.3440366972477064
tt2860720,Le démantèlement,0.3440366972477064
tt2085986,The Reluctant Revolutionary,0.34324942791762014
tt0436339,G-Force,0.34324942791762014
tt0093437,The Lost Boys,0.3424657534246575
tt0161081,What Lies Beneath,0.3424657534246575
tt2388819,Yozgat Blues,0.3424657534246575
tt0119229,Grosse Pointe Blank,0.3416856492027335
tt2248765,El Manzano Azul,0.3416856492027335
tt0094625,Akira,0.3409090909090909
tt2718462,La reconstrucción,0.3409090909090909
tt2901736,Ilo Ilo,0.3401360544217687
tt0486576,4: Rise of the Silver Surfer,0.3401360544217687
tt1840309,Divergent,0.3393665158371041
tt0783233,Atonement,0.3393665158371041
tt3177612,Es-Stouh,0.3393665158371041
tt5147930,To Sing to Live,0.33860045146726864
tt0094898,Coming to America,0.33860045146726864
tt2835548,Grand Central,0.33783783783783783
tt0095270,Hairspray,0.33783783783783783
tt1478338,Bridesmaids,0.33707865168539325
tt3153668,Drift,0.33707865168539325
tt1261945,Sex and the City 2,0.336322869955157
tt0146882,High Fidelity,0.336322869955157
tt2771800,Geung see,0.336322869955157
tt0301978,Dah,0.33557046979865773
tt2414046,Los insólitos peces gato,0.33557046979865773
tt0112642,Casper,0.33557046979865773
tt2258858,Wadjda,0.33482142857142855
tt0399146,A History of Violence,0.33482142857142855
tt0389790,Bee Movie,0.33482142857142855
tt2609222,Quai d'Orsay,0.33407572383073497
tt0252866,American Pie 2,0.33407572383073497
tt2395417,Still Life,0.3333333333333333
tt2848292,Pitch Perfect 2,0.3333333333333333
tt2746176,Tatuagem,0.3325942350332594
tt1483013,Oblivion,0.33185840707964603
tt3102356,E Agora? Lembra-me,0.33185840707964603
tt1535108,Elysium,0.33112582781456956
tt2608766,Eve Dönüs: Sarikamis 1915,0.33112582781456956
tt2476552,Westen,0.3303964757709251
tt0122151,Lethal Weapon 4,0.3303964757709251
tt0396269,Wedding Crashers,0.32967032967032966
tt2427892,Tom à la ferme,0.32967032967032966
tt0401729,John Carter,0.32894736842105265
tt2402091,Återträffen,0.32894736842105265
tt0289043,28 Days Later...,0.32894736842105265
tt2525320,Akharin rouzhaye zemestan,0.3282275711159737
tt2380307,Coco,0.3282275711159737
tt1860353,Turbo,0.32751091703056767
tt3071684,Kredens,0.32751091703056767
tt2852458,L'inconnu du lac,0.32679738562091504
tt0243155,Bridget Jones's Diary,0.32679738562091504
tt2084883,I kori,0.32608695652173914
tt1243957,The Tourist,0.32608695652173914
tt2476186,A Memória que me Contam,0.32537960954446854
tt0175142,Scary Movie,0.32537960954446854
tt3009444,Styd,0.3246753246753247
tt0295701,xXx,0.3246753246753247
tt0419677,Dead Man's Shoes,0.3246753246753247
tt1194173,The Bourne Legacy,0.32397408207343414
tt2912144,Dast-neveshtehaa nemisoosand,0.3232758620689655
tt4972582,Split,0.3232758620689655
tt0047472,Seven Brides for Seven Brothers,0.3232758620689655
tt0114746,Twelve Monkeys,0.3225806451612903
tt2359024,Blue Ruin,0.3225806451612903
tt0864835,Mr. Peabody & Sherman,0.3225806451612903
tt2302334,Queen of Montreuil,0.3218884120171674
tt0267913,Scooby-Doo,0.3218884120171674
tt2909286,The Last Black Sea Pirates,0.32119914346895073
tt0443272,Lincoln,0.32119914346895073
tt0109506,The Crow,0.32051282051282054
tt2387455,El limpiador,0.32051282051282054
tt0120669,Fear and Loathing in Las Vegas,0.31982942430703626
tt1650393,C.O.G.,0.31982942430703626
tt0146316,Lara Croft: Tomb Raider,0.31982942430703626
tt1320253,The Expendables,0.3191489361702128
tt2128452,Ferahfeza,0.3191489361702128
tt1985966,Cloudy with a Chance of Meatballs 2,0.3184713375796178
tt2536306,Nebesnye zheny lugovykh mari,0.3184713375796178
tt2379418,Viola,0.3177966101694915
tt0117218,The Nutty Professor,0.3177966101694915
tt0054821,Le doulos,0.3177966101694915
tt1921048,Ombline,0.3171247357293869
tt0172156,Bad Boys II,0.31645569620253167
tt0070034,Enter the Dragon,0.31645569620253167
tt2169662,Je suis une ville endormie,0.31645569620253167
tt1663661,"Era Uma Vez Eu, Verônica",0.3157894736842105
tt0275847,Lilo & Stitch,0.3157894736842105
tt1876360,La Noche de Enfrente,0.31512605042016806
tt1375670,Grown Ups,0.31446540880503143
tt2186665,O luna in Thailanda,0.31446540880503143
tt0062979,Flesh,0.3138075313807531
tt2004420,Neighbors,0.3138075313807531
tt2653656,La Chupilca del Diablo,0.3138075313807531
tt0106918,The Firm,0.31315240083507306
tt2429812,They Glow in the Dark,0.31315240083507306
tt0039808,The Secret Life of Walter Mitty,0.31315240083507306
tt1723121,We're the Millers,0.3125
tt2431684,Partes de una Familia,0.3125
tt2043616,Shokuzai,0.31185031185031187
tt0117571,Scream,0.3112033195020747
tt2741806,Grzeli nateli dgeebi,0.3112033195020747
tt0443649,"10,000 BC",0.3112033195020747
tt0848537,Epic,0.3105590062111801
tt2018086,Camille Claudel 1915,0.3105590062111801
tt1528100,Exodus: Gods and Kings,0.30991735537190085
tt1109624,Paddington,0.30927835051546393
tt2336960,Inch'Allah,0.30927835051546393
tt2440728,Hélio Oiticica,0.30864197530864196
tt0034492,Bambi,0.30864197530864196
tt0780521,The Princess and the Frog,0.3080082135523614
tt1826876,Tanta agua,0.3080082135523614
tt0829482,Superbad,0.3080082135523614
tt2219514,Lemale et ha'halal,0.3073770491803279
tt0393109,Brick,0.3067484662576687
tt0337741,Something's Gotta Give,0.3067484662576687
tt2253939,Camille redouble,0.3067484662576687
tt2713714,The Fifth Gospel of Kaspar Hauser,0.30612244897959184
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,0.30612244897959184
tt0107211,Indecent Proposal,0.30612244897959184
tt0765429,American Gangster,0.3054989816700611
tt2650986,Nordvest,0.3054989816700611
tt0114898,Waterworld,0.3048780487804878
tt2309220,Los mejores temas,0.30425963488843816
tt0119361,In the Company of Men,0.30425963488843816
tt0160127,Charlie's Angels,0.30364372469635625
tt2399515,El taaib,0.30364372469635625
tt2574902,Itharamaathram,0.30303030303030304
tt0050556,Jailhouse Rock,0.30303030303030304
tt0119116,The Fifth Element,0.30303030303030304
tt0800080,The Incredible Hulk,0.3024193548387097
tt1842435,Yema,0.3024193548387097
tt0113497,Jumanji,0.30181086519114686
tt2530112,Mutasalilun,0.30181086519114686
tt1831575,Appropriate Adult,0.30120481927710846
tt0317198,Bridget Jones: The Edge of Reason,0.30120481927710846
tt0387564,Saw,0.30060120240480964
tt1013743,Knight and Day,0.30060120240480964
tt2216240,Kapringen,0.30060120240480964
tt2182209,To agori troei to fagito tou pouliou,0.3
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0.3
tt1674274,Kolka Cool,0.2994011976047904
tt0100802,Total Recall,0.2994011976047904
tt1477715,This Is It,0.29880478087649404
tt1037223,Everyday,0.29880478087649404
tt1954701,Oh Boy,0.2982107355864811
tt0358082,Robots,0.2982107355864811
tt1210819,The Lone Ranger,0.2976190476190476
tt2239512,Seenelkäik,0.2976190476190476
tt1650062,Super 8,0.297029702970297
tt2062969,L'enfant d'en haut,0.297029702970297
tt4276752,Xun long jue,0.2964426877470356
tt2369047,Les chevaux de Dieu,0.2964426877470356
tt0305357,Charlie's Angels: Full Throttle,0.2958579881656805
tt1638353,"Syngué sabour, pierre de patience",0.2958579881656805
tt0293564,Rush Hour 3,0.2952755905511811
tt2368920,Ni guang fei xiang,0.2952755905511811
tt2186873,Lal Gece,0.29469548133595286
tt3322940,Annabelle,0.29411764705882354
tt2191612,La sirga,0.29411764705882354
tt0368447,The Village,0.29354207436399216
tt2416822,Doch,0.29354207436399216
tt1856101,Blade Runner 2049,0.29296875
tt2088893,Shell,0.29296875
tt4242158,Gang jiong,0.29239766081871343
tt3155542,Brecha en el silencio,0.29239766081871343
tt0195685,Erin Brockovich,0.2918287937743191
tt2417540,36,0.2918287937743191
tt0106582,Cliffhanger,0.2912621359223301
tt2233762,Alam laysa lana,0.2912621359223301
tt4217392,Gong fu yu jia,0.29069767441860467
tt2443734,Al-khoroug lel-nahar,0.29069767441860467
tt2298820,La cinquième saison,0.2901353965183752
tt0112431,Babe,0.2901353965183752
tt1987599,La lapidation de Saint Étienne,0.28957528957528955
tt0486946,Wild Hogs,0.28957528957528955
tt0962726,High School Musical 3: Senior Year,0.28901734104046245
tt1484074,Emek Tiferet,0.28901734104046245
tt0119282,Hercules,0.28846153846153844
tt2751492,Another Night on Earth,0.28846153846153844
tt1403865,True Grit,0.28735632183908044
tt1964624,Dans la maison,0.28735632183908044
tt0118689,Bean,0.28680688336520077
tt1977739,Call Girl,0.28680688336520077
tt1800241,American Hustle,0.2862595419847328
tt2202607,Toata lumea din familia noastra,0.2862595419847328
tt2235751,Konvoy,0.2857142857142857
tt0128853,You've Got Mail,0.2857142857142857
tt2014270,"Lahko noc, gospodicna",0.28517110266159695
tt0120660,Enemy of the State,0.28517110266159695
tt0328880,Brother Bear,0.2846299810246679
tt2035630,Starlet,0.2846299810246679
tt2185431,Nosilatiaj. La Belleza,0.2840909090909091
tt0120746,The Mask of Zorro,0.2840909090909091
tt1890391,El muerto y ser feliz,0.2835538752362949
tt0449010,Eragon,0.2835538752362949
tt0298130,The Ring,0.2830188679245283
tt1730108,Beli lavovi,0.2824858757062147
tt2207439,Atesin Düstügü Yer,0.2819548872180451
tt2174934,Casadentro,0.28142589118198874
tt2191701,Grown Ups 2,0.2808988764044944
tt2290934,L'intervallo,0.2803738317757009
tt0314331,Love Actually,0.2803738317757009
tt2075333,The First Rains of Spring,0.2798507462686567
tt2452042,The Peanuts Movie,0.2798507462686567
tt2217809,Gámer,0.27932960893854747
tt1192628,Rango,0.27932960893854747
tt2190367,O Som ao Redor,0.2788104089219331
tt0119094,Face/Off,0.2782931354359926
tt2182726,Hansa,0.2782931354359926
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,0.2777777777777778
tt1376717,Play,0.2777777777777778
tt1077368,Dark Shadows,0.27726432532347506
tt1204340,Tyrannosaur,0.27726432532347506
tt0286716,Hulk,0.2767527675276753
tt1893195,A.C.A.B. - All Cops Are Bastards,0.2767527675276753
tt1064932,Bienvenue chez les Ch'tis,0.27624309392265195
tt2161980,Pele akher,0.27624309392265195
tt2091331,La Mujer de Iván,0.2757352941176471
tt2120120,Pixels,0.27522935779816515
tt2173668,Rengaine,0.27522935779816515
tt1267297,Hercules,0.27472527472527475
tt2099788,Welcome to Pine Hill,0.27472527472527475
tt2071620,The Flat,0.2742230347349177
tt5273624,Journey to the West: Demon Chapter,0.2742230347349177
tt1847731,Tomboy,0.2737226277372263
tt0099088,Back to the Future Part III,0.2737226277372263
tt0120812,Rush Hour,0.273224043715847
tt2139843,Electrick Children,0.273224043715847
tt1815862,After Earth,0.2727272727272727
tt2069972,Vacuum,0.2727272727272727
tt2190483,Zhit,0.27223230490018147
tt0104257,A Few Good Men,0.27223230490018147
tt1441368,Hahithalfut,0.2717391304347826
tt0844471,Cloudy with a Chance of Meatballs,0.2717391304347826
tt2014392,Violeta se fue a los cielos,0.27124773960216997
tt0298203,8 Mile,0.27124773960216997
tt2307020,Canícula,0.27075812274368233
tt1528854,Daddy's Home,0.27075812274368233
tt1517225,Neprijatelj,0.2702702702702703
tt0822832,Marley & Me,0.2702702702702703
tt1234721,RoboCop,0.2697841726618705
tt1934427,Laut Bercermin,0.2697841726618705
tt0116213,Eraser,0.26929982046678635
tt2167895,Sudoeste,0.26929982046678635
tt1814665,Ka-woon-teu-da-woon,0.26881720430107525
tt0373051,Journey to the Center of the Earth,0.26881720430107525
tt2106671,Tepenin Ardi,0.26833631484794274
tt2316204,Alien: Covenant,0.26833631484794274
tt2094766,Assassin's Creed,0.26785714285714285
tt1740522,Nargis: When Time Stopped Breathing,0.26785714285714285
tt0099423,Die Hard 2,0.26737967914438504
tt1753899,Hemel,0.26737967914438504
tt2153963,Tabu,0.2669039145907473
tt1855325,Resident Evil: Retribution,0.2669039145907473
tt2120088,L'âge atomique,0.2664298401420959
tt0092493,'Crocodile' Dundee II,0.2664298401420959
tt1865357,El estudiante,0.26595744680851063
tt1691917,Planes,0.26595744680851063
tt3402236,Murder on the Orient Express,0.26548672566371684
tt3263904,Sully,0.26501766784452296
tt1925421,Elena,0.26501766784452296
tt1601227,Sønner av Norge,0.26455026455026454
tt0118688,Batman & Robin,0.26455026455026454
tt0389860,Click,0.2640845070422535
tt1913002,Bonsái,0.26362038664323373
tt1320261,Gulliver's Travels,0.26362038664323373
tt0187078,Gone in Sixty Seconds,0.2631578947368421
tt1670646,Habibi Rasak Kharban,0.2631578947368421
tt2767580,Marcedes,0.2626970227670753
tt1045658,Silver Linings Playbook,0.26223776223776224
tt1945039,Adaminte Makan Abu,0.26223776223776224
tt0322259,2 Fast 2 Furious,0.2617801047120419
tt2033997,Gelecek Uzun Sürer,0.2617801047120419
tt2004270,Ki,0.2613240418118467
tt1754078,Las acacias,0.2608695652173913
tt2095657,Hetun,0.2604166666666667
tt3079380,Spy,0.2604166666666667
tt0163651,American Pie,0.25996533795493937
tt1821561,Osmdesát dopisu,0.25996533795493937
tt4846340,Hidden Figures,0.25951557093425603
tt2096485,I poli ton paidion,0.25951557093425603
tt1825758,El lugar más pequeño,0.25906735751295334
tt1605630,American Reunion,0.25862068965517243
tt0142342,Big Daddy,0.25817555938037867
tt2043879,Histórias que Só Existem Quando Lembradas,0.25817555938037867
tt2974918,Alvin and the Chipmunks: The Road Chip,0.25773195876288657
tt1787747,Le vendeur,0.25773195876288657
tt2084970,The Imitation Game,0.25728987993138935
tt1813175,Barzakh,0.25728987993138935
tt0970416,The Day the Earth Stood Still,0.2568493150684932
tt1687281,Terri,0.2568493150684932
tt1723118,Gang de qin,0.2564102564102564
tt1568346,The Girl with the Dragon Tattoo,0.2564102564102564
tt1855282,Soog,0.25597269624573377
tt1922733,Sur la planche,0.2555366269165247
tt0105417,Sister Act,0.25510204081632654
tt1833647,Avé,0.25510204081632654
tt0328828,American Wedding,0.2546689303904924
tt1946205,El Gusto,0.2546689303904924
tt2084148,Work Hard - Play Hard,0.2542372881355932
tt0360486,Constantine,0.25380710659898476
tt2011971,Monsieur Lazhar,0.25380710659898476
tt1680679,Atmen,0.2533783783783784
tt0425061,Get Smart,0.2533783783783784
tt0117705,Space Jam,0.25295109612141653
tt1886762,Yatasto,0.25295109612141653
tt2404463,The Heat,0.25252525252525254
tt1826593,Avalon,0.25252525252525254
tt0453451,Mr. Bean's Holiday,0.25210084033613445
tt1349457,Le premier homme,0.25210084033613445
tt1825970,Surnuaiavahi tütar,0.25125628140703515
tt1289401,Ghostbusters,0.25125628140703515
tt1625155,Sangue do Meu Sangue,0.2508361204013378
tt0259324,Ghost Rider,0.2508361204013378
tt1906344,Busong,0.25041736227045075
tt5061814,Xia Luo te fan nao,0.25041736227045075
tt0097733,Lethal Weapon 2,0.25
tt1695831,Eldfjall,0.25
tt0990407,The Green Hornet,0.24958402662229617
tt2023367,Abrir puertas y ventanas,0.24958402662229617
tt0108160,Sleepless in Seattle,0.24916943521594684
tt1808045,Czarny czwartek. Janek Wisniewski padl,0.24916943521594684
tt1625150,"Noordzee, Texas",0.24875621890547264
tt1741706,Nunta in Basarabia,0.24834437086092714
tt1253864,Immortals,0.24834437086092714
tt1723811,Shame,0.24793388429752067
tt3890160,Baby Driver,0.24793388429752067
tt2359417,Two Years at Sea,0.24752475247524752
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,0.2471169686985173
tt1555058,Collaborator,0.2471169686985173
tt1703238,Mandoo,0.24671052631578946
tt1428538,Hansel & Gretel: Witch Hunters,0.24671052631578946
tt1587109,A sírásó,0.24630541871921183
tt1547891,Martha,0.2459016393442623
tt1720215,Saç,0.24549918166939444
tt0120630,Chicken Run,0.24549918166939444
tt0118880,Con Air,0.24509803921568626
tt1516593,Tilva Ros,0.24509803921568626
tt1663660,On the Ice,0.24469820554649266
tt1776942,Las olas,0.24429967426710097
tt0408790,Flightplan,0.24429967426710097
tt1068680,Yes Man,0.24390243902439024
tt1711021,Zefir,0.24390243902439024
tt2239822,Valerian and the City of a Thousand Planets,0.2435064935064935
tt1508675,Le Havre,0.2435064935064935
tt1781843,L'exercice de l'État,0.24311183144246354
tt2024469,Non-Stop,0.24311183144246354
tt1675192,Take Shelter,0.24271844660194175
tt0097523,"Honey, I Shrunk the Kids",0.24271844660194175
tt1746183,Kochegar,0.24232633279483037
tt1714703,Qu'ils reposent en révolte (Des figures de guerre),0.24193548387096775
tt0489099,Jumper,0.24193548387096775
tt1808454,Sala samobójców,0.24154589371980675
tt0120891,Wild Wild West,0.24154589371980675
tt0100404,Presumed Innocent,0.24115755627009647
tt1815586,Amnistia,0.24115755627009647
tt1270842,Noruwei no mori,0.24077046548956663
tt0306047,Scary Movie 3,0.24077046548956663
tt1834872,Press,0.2403846153846154
tt0319343,Elf,0.2403846153846154
tt1278449,Sound of Noise,0.24
tt3062096,Inferno,0.24
tt3615116,Hotel Rai,0.23961661341853036
tt1133985,Green Lantern,0.23961661341853036
tt1856048,Mono oi lexeis synehizoun,0.23923444976076555
tt0362227,The Terminal,0.23923444976076555
tt1726686,Lucía,0.23885350318471338
tt1033643,What Happens in Vegas,0.23885350318471338
tt1230414,It's Complicated,0.2384737678855326
tt0478311,Knocked Up,0.23809523809523808
tt1836099,Pasookkoon,0.23809523809523808
tt1535109,Captain Phillips,0.23771790808240886
tt1509842,Dernier étage gauche gauche,0.23771790808240886
tt1685536,Hevunzu sutôrî,0.23734177215189872
tt0120794,The Prince of Egypt,0.23734177215189872
tt1719497,La vida útil,0.23696682464454977
tt0790724,Jack Reacher,0.23696682464454977
tt1588875,Kak ya provyol etim letom,0.23659305993690852
tt0369339,Collateral,0.23659305993690852
tt1827358,Apflickorna,0.23622047244094488
tt0829150,Dracula Untold,0.23622047244094488
tt1489889,Central Intelligence,0.2358490566037736
tt1139328,The Ghost Writer,0.23547880690737832
tt4877122,The Emoji Movie,0.23547880690737832
tt1483831,Lebanon,0.23510971786833856
tt1868050,Mama,0.2347417840375587
tt2637276,Ted 2,0.2347417840375587
tt1646975,Le quattro volte,0.234375
tt0096320,Twins,0.23400936037441497
tt1156531,Na putu,0.23400936037441497
tt1558877,Vavien,0.2336448598130841
tt0817230,Valentine's Day,0.2336448598130841
tt1284575,Bad Teacher,0.2332814930015552
tt1285246,Mademoiselle Chambon,0.2332814930015552
tt0109444,Clear and Present Danger,0.2329192546583851
tt1499698,Touxi,0.2329192546583851
tt1646979,Svet-Ake,0.23255813953488372
tt0055254,One Hundred and One Dalmatians,0.23255813953488372
tt1697922,Genpin,0.23219814241486067
tt0103874,Dracula,0.23219814241486067
tt0190865,Vertical Limit,0.23183925811437403
tt1795051,Xun huan zuo le,0.23183925811437403
tt1268989,The Unloved,0.23148148148148148
tt0097428,Ghostbusters II,0.23148148148148148
tt0187393,The Patriot,0.23112480739599384
tt1591622,10½,0.23112480739599384
tt2754544,Zelal,0.23076923076923078
tt0963966,The Sorcerer's Apprentice,0.23076923076923078
tt1564367,Just Go with It,0.2304147465437788
tt1830704,Makaramanju,0.2304147465437788
tt2333784,The Expendables 3,0.23006134969325154
tt1337140,Anonymes,0.23006134969325154
tt1606382,L'amour fou,0.22970903522205208
tt1152836,Public Enemies,0.22970903522205208
tt1756640,Nero's Guests,0.22935779816513763
tt0109635,Disclosure,0.22900763358778625
tt1434443,R,0.22900763358778625
tt1728125,Gohine Shobdo,0.22865853658536586
tt1368439,Gagma napiri,0.228310502283105
tt0338751,The Aviator,0.22796352583586627
tt1422184,11'e 10 kala,0.22796352583586627
tt1424797,J'ai tué ma mère,0.2276176024279211
tt2180411,Into the Woods,0.22727272727272727
tt1232826,De ofrivilliga,0.22727272727272727
tt1480298,Let Each One Go Where He May,0.22692889561270801
tt0960731,Bedtime Stories,0.22692889561270801
tt1802806,Musanilgi,0.22658610271903323
tt0212346,Miss Congeniality,0.22658610271903323
tt1646221,Periferic,0.22624434389140272
tt0137494,Entrapment,0.22624434389140272
tt0112281,Ace Ventura: When Nature Calls,0.22590361445783133
tt1686053,Apnoia,0.22590361445783133
tt1567130,Morgen,0.22556390977443608
tt0311113,Master and Commander: The Far Side of the World,0.22556390977443608
tt1714886,Post Mortem,0.22522522522522523
tt0146675,End of Days,0.22522522522522523
tt1473832,Bridget Jones's Baby,0.22488755622188905
tt1616204,Zad kadar,0.22488755622188905
tt1217613,Battle Los Angeles,0.2245508982035928
tt1247696,Püha Tõnu kiusamine,0.2245508982035928
tt2713180,Fury,0.2242152466367713
tt1429392,Small Town Murder Songs,0.2242152466367713
tt1231583,Due Date,0.22388059701492538
tt1518812,Meek's Cutoff,0.22388059701492538
tt0320661,Kingdom of Heaven,0.22354694485842028
tt1760956,"El Sicario, Room 164",0.22354694485842028
tt0097757,The Little Mermaid,0.22321428571428573
tt1693830,Ovsyanki,0.22321428571428573
tt0455824,Australia,0.22288261515601784
tt1398029,Das Lied in mir,0.22288261515601784
tt1136608,District 9,0.22255192878338279
tt1827391,Diario de Uma Busca,0.22255192878338279
tt1701993,Han jia,0.2222222222222222
tt0079574,Moonraker,0.22189349112426035
tt1576443,Hitler à Hollywood,0.22189349112426035
tt0230600,The Others,0.22156573116691286
tt1359442,An Earthy Paradise for the Eyes,0.22156573116691286
tt1499658,Horrible Bosses,0.22123893805309736
tt1646984,Todos vós sodes capitáns,0.22123893805309736
tt0146592,Pál Adrienn,0.22091310751104565
tt0289765,Red Dragon,0.22091310751104565
tt1964418,Tomorrowland,0.22058823529411764
tt1451762,Tournée,0.22058823529411764
tt1503773,El vuelco del cangrejo,0.22026431718061673
tt0339291,A Series of Unfortunate Events,0.22026431718061673
tt1599348,Safe House,0.21994134897360704
tt1493070,Parêdo,0.21994134897360704
tt2674426,Me Before You,0.21961932650073207
tt1568815,En familie,0.21961932650073207
tt0257076,S.W.A.T.,0.21929824561403508
tt1426362,Go Get Some Rosemary,0.21929824561403508
tt0181865,Traffic,0.21897810218978103
tt1547940,Patham Nilayile Theevandi,0.21897810218978103
tt1981128,Geostorm,0.21865889212827988
tt1546005,La mosca en la ceniza,0.21865889212827988
tt0232500,The Fast and the Furious,0.2183406113537118
tt1420546,Harragas,0.2183406113537118
tt1500761,"Viajo Porque Preciso, Volto Porque te Amo",0.2180232558139535
tt1778304,Paranormal Activity 3,0.2180232558139535
tt0107818,Philadelphia,0.21770682148040638
tt1421032,Disko ja tuumasõda,0.21770682148040638
tt0162661,Sleepy Hollow,0.21739130434782608
tt1331320,Norteado,0.21739130434782608
tt1363490,Yang Yang,0.2170767004341534
tt1353168,Francesca,0.21676300578034682
tt3300542,London Has Fallen,0.21676300578034682
tt0929632,Precious,0.21645021645021645
tt2017561,Xi you: Xiang mo pian,0.21645021645021645
tt1127715,Sin nombre,0.21613832853025935
tt1603480,La bocca del lupo,0.2158273381294964
tt2334879,White House Down,0.2158273381294964
tt1142988,The Ugly Truth,0.21551724137931033
tt1372687,Crnci,0.21551724137931033
tt0457939,The Holiday,0.2152080344332855
tt1318034,Coeur animal,0.2152080344332855
tt0452594,The Break-Up,0.2148997134670487
tt1436000,Cooking History,0.2148997134670487
tt1275723,Medeni mesec,0.2145922746781116
tt0879870,Eat Pray Love,0.2145922746781116
tt2082510,Xiao li zi,0.21428571428571427
tt0349683,King Arthur,0.21428571428571427
tt1545696,O diaheiristis,0.21398002853067047
tt2719848,Everest,0.21398002853067047
tt1504960,Medalia de onoare,0.21367521367521367
tt0259711,Vanilla Sky,0.21367521367521367
tt2369135,Need for Speed,0.21337126600284495
tt1542971,Vikingo,0.21337126600284495
tt1118045,Tamo i ovde,0.21306818181818182
tt0427327,Hairspray,0.21306818181818182
tt0129290,Patch Adams,0.2127659574468085
tt1288639,Djavolja varos,0.2127659574468085
tt2543164,Arrival,0.21246458923512748
tt1132607,Versailles,0.21246458923512748
tt0369441,Fun with Dick and Jane,0.21216407355021216
tt1514837,Rewers,0.21216407355021216
tt0100758,Teenage Mutant Ninja Turtles,0.211864406779661
tt1305819,A Moment in June,0.211864406779661
tt0099938,Kindergarten Cop,0.21156558533145275
tt1515201,Kick Off,0.21156558533145275
tt0876563,Gake no ue no Ponyo,0.2112676056338028
tt1528042,Cealalta Irina,0.2112676056338028
tt1395059,Poltory komnaty ili Sentimentalnoe puteshestvie na Rodinu,0.2109704641350211
tt1398426,Straight Outta Compton,0.2109704641350211
tt1483795,Os Famosos e os Duendes da Morte,0.21067415730337077
tt1232829,21 Jump Street,0.21067415730337077
tt1306964,Los condenados,0.21037868162692847
tt1302067,Yogi Bear,0.21037868162692847
tt1753383,A Dog's Purpose,0.21008403361344538
tt1342378,Flickan,0.21008403361344538
tt1499679,Paltadacho munis,0.2097902097902098
tt0356634,Garfield,0.2097902097902098
tt1257562,Hadewijch,0.20949720670391062
tt0239395,Cats & Dogs,0.20949720670391062
tt1270799,Het zusje van Katia,0.20920502092050208
tt0099810,The Hunt for Red October,0.20920502092050208
tt1405809,Lourdes,0.20891364902506965
tt0985699,Valkyrie,0.20891364902506965
tt1499639,Choi voi,0.2086230876216968
tt1514450,Fang zhi gu niang,0.20833333333333334
tt1422101,Ordinary People,0.20804438280166435
tt1320352,Nothing Personal,0.2077562326869806
tt1111876,Balibo,0.2074688796680498
tt1232776,Fish Tank,0.20718232044198895
tt1330591,Sonbahar,0.20689655172413793
tt1333634,Burma VJ: Reporter i et lukket land,0.2066115702479339
tt0991351,Nije kraj,0.2063273727647868
tt1482194,Melodiya dlya sharmanki,0.20604395604395603
tt1132593,Kan door huid heen,0.205761316872428
tt1190858,Amreeka,0.2054794520547945
tt1337051,"Politist, adjectiv",0.2051983584131327
tt0460034,Transe,0.20463847203274216
tt1297928,Everything Strange and New,0.20435967302452315
tt1157549,Cea mai fericitã fatã din lume,0.20408163265306123
tt1370212,Hayat Var,0.20380434782608695
tt1284591,Süt,0.20352781546811397
tt1267179,Mukha,0.2032520325203252
tt1204773,Alle Anderen,0.2029769959404601
tt1362065,"Dongbei, dongbei",0.20270270270270271
tt1225831,Historias extraordinarias,0.20242914979757085
tt1318067,Oveja negra,0.20215633423180593
tt1187044,La Nana,0.2018842530282638
tt1295068,Prodigal Sons,0.20161290322580644
tt1206014,Intimidades de Shakespeare y Víctor Hugo,0.20134228187919462
tt1389360,Nuestra lucha,0.20107238605898123
tt1128075,Ai no mukidashi,0.20080321285140562
tt1252610,Nord,0.20053475935828877
tt1299391,Velsignelsen,0.2
tt1129405,Babi Buta yang Ingin Terbang,0.19973368841544606
tt1173745,Revanche,0.19946808510638298
tt1232827,Ting che,0.199203187250996
tt1585557,Aja meistrid,0.1989389920424403
tt0978833,Una semana solos,0.1986754966887417
tt1176942,Retorno a Hansala,0.1984126984126984
tt1090642,"Kala krymmena mystika, Athanasia",0.19815059445178335
